docid	hathi_author	hathi_title	authordate	birthyear	deathyear	chi_date	ukw_date	copyright_date	firstpub	datewrong	nationality	nonficprob	distances	copyright_corpus	manual_corpus	us_national	pubdate_known	authof3ormore	tokens	pagesinchunk	tokensperpage	omnibus
uc1.$b120129	Ford, Jesse Hill	Fishes, birds, and sons of men		1928.0			1967.0	1967.0	1967	-7.4	us	0.0	31.5462045056342	True	True	True	True	True	45212	238	189.966	False
uc1.b3435543	Keating, H. R. F. (Henry Reymond Fitzwalter)	Inspector Ghote caught in meshes	1926-2011.	1926.0	2011.0			1967.0	1967	-6.4		0.054270815271342	38.5875127641247	True	False	False	True	True	38927	180	216.261	False
uc1.$b119566	Rae, Hugh C	Night pillow, a novel							1967			0.039766557330669		False	False	False	False	False	50826	212	239.745	False
mdp.49015000675828	Dick, Philip K	Counter-clock world		1928.0				1967.0	1967	0.0	US (imputed)	0.097706850839466	41.5033779415866	True	False	True	True	True	41422	142	291.704	False
mdp.39015015390316	Farrell, J. G. (James Gordon)	A girl in the head	1935-1979.	1935.0					1967			0.123433602350973		False	False	False	False	False	41545	187	222.166	False
mdp.39015033003800	Griffin, Gwyn	An operational necessity		1922.0				1967.0	1967	-8.8	uk	0.135357477608072	37.886961056454	True	False	False	True	True	96811	391	247.598	False
mdp.39015030854445	Barker, A. L. (Audrey Lillian)	The middling: chapters in the life of Ellie Toms	1918-	1918.0					1967			0.08093349924244		False	False	False	True	True	55240	238	232.101	False
mdp.39015016446083	Childs, Marquis W. (Marquis William)	Taint of innocence	1903-1990.	1903.0	1990.0		1967.0	1967.0	1967	-2.0	us	0.0	34.5036417973541	True	True	True	True	False	50868	212	239.943	False
uc1.32106002187513	Sherwood, James	Stradella							1967			0.309527565896667		False	False	False	False	False	42801	198	216.167	False
mdp.39015002712167	Priestley, J. B. (John Boynton)	It's an old country : a novel	1894-1984.	1894.0	1984.0			1967.0	1967	-5.4		0.099745884464968	36.4026863857731	True	False	False	True	True	51182	238	215.05	False
uc1.$b120361	Gellhorn, Martha	The lowest trees have tops	1908-1998.	1908.0	1998.0			1969.0	1967	-4.7	US (imputed)	0.12172191843822	34.0077771293562	True	False	True	True	True	30845	180	171.361	False
mdp.39015016424379	Hersey, John	Under the eye of the storm	1914-1993.	1914.0	1993.0			1967.0	1967	-4.3	us	0.12135143356433	37.1369364574888	True	False	True	True	True	44176	214	206.43	False
mdp.39015004865237	Vining, Elizabeth Gray	I, Roberta	1902-1999.	1902.0					1967			0.21701302180559		False	False	False	False	False	34704	187	185.583	False
uc1.$b807541	Plagemann, Bentz	The heart of silence; a novel	1913-	1913.0				1967.0	1967	-2.3		0.159988421148668	39.8394863166275	True	False	False	True	True	24649	135	182.585	False
mdp.39015016443031	Edelman, Maurice	Shark Island	1911-1975.	1911.0	1975.0			1967.0	1967	-1.3		0.137046791369301	29.5833906951379	True	False	False	True	True	51630	238	216.933	False
uc1.$b800771	Graeme, Sheila	A nest of stones							1967			0.109446279533319		False	False	False	False	False	22371	96	233.031	False
pst.000020621407	Burgess, Opie Rundle	Bisbee not so long ago							1967			0.785258559274579		False	False	False	False	False	32969	167	197.419	False
uc1.$b119761	Kirkbride, Ronald de Levington	Yuki	1912-	1912.0					1967			0.358295421805969		False	False	False	False	False	29633	160	185.206	False
mdp.39015068034944	Mohrt, Michel	The Italian campaign, a novel							1967			0.109413736269456		False	False	False	False	False	39704	214	185.533	False
mdp.39015000631146	Lavin, Mary	In the middle of the fields, and other stories	1912-1996.	1912.0					1967			0.173068890618199		False	False	False	True	True	45345	185	245.108	False
mdp.39015046831718	Stewart, J. I. M. (John Innes Mackintosh)	Vanderlyn's kingdom	1906-1994.	1906.0	1994.0			1967.0	1967	-17.5		0.133735441963106	41.1157976385929	True	False	False	True	True	53938	238	226.63	False
mdp.39015066684930	Mallet-Joris, Françoise	Signs and wonders	1930-	1930.0				1967.0	1967	-14.3		0.079601397254207	33.2735408144079	True	False	False	True	True	80736	338	238.864	False
mdp.39015032146816	Gulik, Robert Hans van	The Red Pavilion : a Judge Dee mystery	1910-1967.	1910.0					1967			0.429654412131149		False	False	False	False	False	34242	160	214.012	False
uc1.$b404226	Herrick, William	The itinerant	1915-	1915.0					1967			0.119183436435971		False	False	False	False	False	42987	199	216.015	False
mdp.39015014730025	Becker, Stephen D	The outcasts	1927-	1927.0				1967.0	1967	-4.3		0.191258268562486	39.9202516758632	True	False	False	True	True	33086	210	157.552	False
mdp.39015059697014	Vatsyayan, Sachchidanand Hiranand	To each his stranger	1911-1987.	1911.0					1967			0.205724289248811		False	False	False	False	False	16298	105	155.219	False
uc1.$b120084	Stuart, Jesse	Mr. Gallion's school	1906-1984.	1906.0	1984.0			1967.0	1967	-2.8	US (imputed)	0.611213970096489	45.5943573239555	True	False	True	True	True	67336	288	233.806	False
mdp.39015063159456	Potok, Chaim	The chosen							1967			0.048824177999972		False	False	False	False	False	54802	222	246.856	False
uc1.b4568180	Habe, Hans	Christopher and his father	1911-1977.	1911.0	1977.0			1967.0	1967	-9.1		0.190667301661042	32.0318239848013	True	False	False	True	True	65841	262	251.302	False
uc1.$b119734	Coulter, Stephen	A stranger called the blues	1914-	1914.0					1968			0.078006126387853		False	False	False	False	False	33396	160	208.725	False
mdp.39015008470554	Herbert, Frank	The Santaroga barrier		1920.0				1968.0	1968	5.2	US (imputed)	0.274300754973342	38.3443064894864	True	False	True	True	True	45169	212	213.061	False
uc1.$b753068	Thomas, Leslie	Some lovely islands	1931-	1931.0					1968			0.817584076518663		False	False	False	False	False	27657	156	177.288	False
uc1.b3582077	Barthelme, Donald	Unspeakable practices, unnatural acts							1968			0.73645830749248		False	False	False	False	False	19232	156	123.282	False
mdp.39015073377619	Newman, Patty	Cross-eyed goats, and Patrick Henry							1968			0.754520582757744		False	False	False	False	False	27553	132	208.735	False
uc1.b3435562	Wolpert, Stanley A	The expedition; a novel	1927-	1927.0					1968			0.024380056291718		False	False	False	False	False	75696	288	262.833	False
pst.000005476534	Smith, Vian	The Lord Mayor's show							1968			0.084864887549136		False	False	False	False	False	30542	199	153.477	False
uc1.b4365439	Anthony, David	Naked in December	1929-	1929.0					1968			0.211749068006348		False	False	False	False	False	96152	379	253.699	False
uc1.32106002119433	Jones, James	The ice-cream headache, and other stories; the short fiction of 	1921-1977.	1921.0	1977.0			1968.0	1968	-4.7	US (imputed)	0.097367168710165	29.1743898986963	True	False	True	True	True	50763	212	239.448	False
uc1.32106001629374	Lubis, Mochtar	A road with no end;	1922-2004.	1922.0					1968			0.062350518521446		False	False	False	False	False	24683	135	182.837	False
uc1.$b120211	Slavitt, David R	Feel free	1935-	1935.0				1968.0	1968	-6.4	US (imputed)	0.016340859621181	34.481943497246	True	False	True	True	True	51709	212	243.91	False
mdp.39015000607450	Price, Reynolds	Love and work	1933-2011.	1933.0	2011.0			1968.0	1968	11.8		0.243931747502744	49.720217490119	True	False	False	True	True	25653	135	190.022	False
uc1.b3687438	Elliott, George P	An hour of last things : and other stories	1918-1980.	1918.0	1980.0			1968.0	1968	-9.1		0.090019519928826	25.5447583790084	True	False	False	True	True	57542	244	235.828	False
mdp.39015004129865	Taylor, Anna	The gods are not mocked	1944-	1944.0					1968			0.06120304517239		False	False	False	False	False	66140	263	251.483	False
uc1.$b120239	Wetzel, Donald	The obscenity						1968.0	1968	2.5	US (imputed)	0.101716752806376	41.8143131332393	True	False	True	True	False	55145	231	238.723	False
pst.000023047051	Theroux, Paul	Fong and the Indians		1941.0				1968.0	1968	-6.2	us	0.204269734660565	38.2520813718439	True	False	True	True	True	34610	162	213.642	False
uc1.32106002055595	Newman, Charles	Under 30: fiction, poetry and criticism of the new American writers	1938-2006.	1938.0					1968			1.0		False	False	False	False	False	62446	256	243.93	False
mdp.39015061386648	Fürnberg, Louis	Conversations in the night : three works							1968			0.094268093055204		False	False	False	False	False	44432	212	209.585	True
mdp.39015013512598	Parkin, Ray	The sword and the blossom							1968			0.524816035325647		False	False	False	False	False	56962	236	241.364	False
mdp.39015016447115	Corrington, John William	The lonesome traveler, and other stories		1932.0				1968.0	1968	-3.0	us	0.115177891053796	30.2347577034374	True	False	True	True	True	50070	236	212.161	False
mdp.39015029761262	Bataille, Michel	City of fools; a novel	1926-	1926.0					1968			0.254192008090117		False	False	False	False	False	59445	263	226.027	False
mdp.39015010314766	Morgan, Fred T	Ghost tales of the Uwharries							1968			0.661123826792087		False	False	False	False	False	29086	134	217.06	False
uc1.$b662215	Andrić, Ivo	The Pasha's concubine and other tales	1892-1975.	1892.0					1968			0.234232649626556		False	False	False	False	False	56601	258	219.384	False
mdp.39015054063790	Magidoff, Robert	Russian science fiction, 1968; an anthology	1905-1970.	1905.0					1968			0.304841439730802		False	False	False	False	False	48937	185	264.524	False
uc1.$b119605	Born, Edith de	Scars	1901-	1901.0					1968			0.062920567095179		False	False	False	False	False	39112	187	209.155	False
uc1.$b803120	Davis, L. J. (Lawrence J.)	Whence all but he had fled; a novel		1940.0				1968.0	1968	-4.7	US (imputed)	0.048625048877506	30.576197542582	True	False	True	True	True	47714	212	225.066	False
mdp.39015000613748	Slimming, John	The pepper garden; a novel	1926-	1926.0					1968			0.591429263457192		False	False	False	False	False	40300	199	202.513	False
mdp.39015049200549	Swinnerton, Frank	The bright lights	1884-1982.	1884.0	1982.0			1968.0	1968	-34.0		0.036789872358704	34.0168677252192	True	False	False	True	True	67876	302	224.755	False
uc1.$b401295	O'Hara, John	And other stories	1905-1970.	1905.0	1970.0			1968.0	1968	-11.6	US (imputed)	0.253200801386516	32.2384534809856	True	False	True	True	True	69894	288	242.688	False
uc1.b3462633	Mountzoures, H. L	The empire of things, and other stories							1968			0.118042079132547		False	False	False	False	False	27955	135	207.074	False
mdp.39015008802384	Colegate, Isabel	Orlando King							1968			0.279331915344588		False	False	False	False	False	39045	171	228.333	False
uc1.$b120131	Friedman, Sanford	A haunted woman	1928-	1928.0				1968.0	1968	-2.6	US (imputed)	0.099465168296623	28.3847749775624	True	False	True	True	True	82300	288	285.764	False
mdp.39015003682286	Gale, John M	The family man	1925-	1925.0					1968			0.688992931862102		False	False	False	False	False	32646	160	204.038	False
mdp.39015010481086	Ashdown, Clifford	The adventures of Romney Pringle							1968			0.188940602428109		False	False	False	False	False	19852	187	106.16	False
uc1.$b810082	Jones, Stephen	Turpin	1935-	1935.0					1968			0.142082799749072		False	False	False	False	False	67423	262	257.34	False
uc1.b3474524	Sangster, Jimmy	Touchfeather; a novel							1968			0.259599745771519		False	False	False	False	False	39401	198	198.995	False
mdp.39015030146057	Kirst, Hans Hellmut	The wolves	1914-1989.	1914.0	1989.0			1968.0	1968	-9.9	de	0.2044879212854	28.9205537998034	True	False	False	True	True	75375	366	205.943	False
mdp.39015009097547	Howe, Irving	Classics of modern fiction; eight short novels							1968			0.203029710596142		False	False	False	False	False	130105	464	280.399	True
uc1.b3476955	Baldwin, Michael	Underneath and other situations	1930-	1930.0					1968			0.060381288682324		False	False	False	False	False	41899	185	226.481	False
wu.89060411493	Biskin, Miriam	My life among the gentiles							1968			0.480371356518764		False	False	False	False	False	24942	142	175.648	False
mdp.39015033871693	Anderson, Poul	The horn of time	1926-2001.	1926.0	2001.0			1968.0	1968	-4.6	US (imputed)	0.121196865689895	28.6940641617162	True	False	True	True	True	37050	128	289.453	False
uc1.32106002030713	Hunter, Robert	Erebus	1941-2005.	1941.0					1968			0.276581616191344		False	False	False	False	False	62111	210	295.767	False
uc1.$b800617	Burt, Nathaniel	Leopards in the garden; a novel	1913-2003.	1913.0	2003.0			1968.0	1968	-5.7		0.111733010055384	34.8373877492054	True	False	False	True	True	53935	265	203.528	False
uc1.b3688368	Hayes, Alfred	The end of me	1911-1985.	1911.0	1985.0			1968.0	1968	-2.3		0.21541269308565	36.2272872353941	True	False	False	True	True	25708	160	160.675	False
mdp.39015024476833	Chandar, Krishan	Mr. Ass comes to town	1913-1977.	1913.0					1968			0.30251913300262		False	False	False	False	False	23998	150	159.987	False
mdp.39015013094761	Moore, Brian	I am Mary Dunne : a novel	1921-1999.	1921.0					1968			0.149709873001752		False	False	False	True	True	42472	187	227.123	False
uc1.b4392666	Yashpal	Short stories of Yashpal							1969			0.846857796107591		False	False	False	False	False	23114	135	171.215	False
mdp.39015004666908	Rabie, Jan	A man apart							1969			0.395889726651661		False	False	False	False	False	58613	238	246.273	False
mdp.39015066052542	Freeling, Nicolas	Tsing-boum; a novel	1927-	1927.0				1969.0	1969	-13.9		0.049259566481706	30.8999797163561	True	False	False	True	True	40830	172	237.384	False
umn.31951p00296603n	Gardner, Leonard	Fat city							1969			0.09878249458266		False	False	False	False	False	26724	151	176.98	False
uc1.$b119891	Eberhart, Mignon (Good), Mrs	Message from Hong Kong	1899-1996.	1899.0	1996.0			1969.0	1969	-11.8	US (imputed)	0.175539338766819	38.3384383106802	True	False	True	True	True	37884	185	204.778	False
mdp.39015059705114	Burki, H. K	Saqipur sacred and other stories	1920-	1920.0					1969			0.233930767385217		False	False	False	False	False	20046	110	182.236	False
uc1.$b120126	Flynn, Robert	In the house of the Lord	1932-	1932.0				1969.0	1969	2.2	US (imputed)	0.14191938831955	38.101820165635	True	False	True	True	True	47136	240	196.4	False
mdp.39015063154572	Reed, Ishmael	Yellow back radio broke-down : a novel	1938-	1938.0				1969.0	1969	-9.9	US (imputed)	0.333015788488482	43.035983625699	True	False	True	True	True	22356	183	122.164	False
uc1.$b800388	Stivens, Dallas	Selected stories 1936-1968	1911-1997.	1911.0					1969			0.302765979239491		False	False	False	False	False	35836	174	205.954	False
mdp.39015022022837	Williams, Edward G	Not like niggers	1929-	1929.0					1969			0.209835019250229		False	False	False	False	False	27473	135	203.504	False
uc1.$b401432	Corley, Edwin	Siege; a novel							1969			0.671026884603247		False	False	False	False	False	58573	315	185.946	False
uc1.b3462904	Milton, Hilary H	The house of God and Minnie May							1969			0.198652645307425		False	False	False	False	False	36045	160	225.281	False
pst.000003094457	Adams, Carolyn H	Try me, teacher							1969			0.615303533541161		False	False	False	False	False	17537	84	208.774	False
pst.000032761078	Brown, Cecil	The life and loves of Mr. Jiveass Nigger : a novel	1943-	1943.0					1969			0.127050176421086		False	False	False	False	False	40142	208	192.99	False
mdp.39015053394469	Manning, Olivia	The Camperlea girls							1969			0.019760751692992		False	False	False	False	False	30765	160	192.281	False
uc1.32106002042221	Head, Bessie	When rain clouds gather: a novel	1937-1986.	1937.0					1969			0.205216364518035		False	False	False	False	False	40340	160	252.125	False
mdp.39015005319028	Stewart, Fred Mustard	The Mephisto waltz; a novel	1932-2007.	1932.0					1969			0.073802788486433		False	False	False	False	False	35888	212	169.283	False
uc1.b3476899	Nobbs, David	A piece of the sky is missing							1969			0.099428366669289		False	False	False	False	False	38595	199	193.945	False
mdp.39015013925212	Malamud, Bernard	Pictures of Fidelman; an exhibition		1914.0				1969.0	1969	-23.4	US (imputed)	0.596612655578872	41.4066061525113	True	False	True	True	True	30297	187	162.016	False
uc1.$b391302	Edelman, Maurice	All on a summer's night	1911-1975.	1911.0	1975.0			1969.0	1969	-5.9		0.128867241748084	30.164342188146	True	False	False	True	True	43622	214	203.841	False
mdp.39015013957850	Piercy, Marge	Going down fast							1969			0.070813111150381		False	False	False	False	False	71532	288	248.375	False
mdp.39015031302311	Shaw, Robert	A card from Morocco	1927-1978.	1927.0	1978.0			1969.0	1969	-7.5		0.148584868292589	34.7580498789434	True	False	False	True	True	30151	160	188.444	False
pst.000005444472	Wynd, Oswald	The cold jungle	1913-	1913.0				1969.0	1969	8.1		0.136256318209519	33.9056029102895	True	False	False	True	True	36595	203	180.271	False
